ID,State,Date,Day_of_Week,Weather_Conditions,Road_Conditions,Light_Conditions,Type_of_Road,Type_of_Junction,Type_of_Accident,Vehicle_Type,Driver_Age_Group,Num_Vehicles_Involved,Num_Casualties,Speed_Limit,Distance_to_Nearest_Hospital,Distance_to_Nearest_Police_Station,Visibility,Road_Width,Road_Surface_Friction_Coefficient,Vehicle_Speed,Time_Taken_for_Emergency_Response
166199,Illinois,2024-01-25 19:42:36,Monday,Snowy,Muddy,Daylight,Rural,Overpass,Cyclist involved,Pedestrian,Senior,1,0,50.144131777625255,0.713981975,5.724765887,995.7530524,4.073182015,0.955720624,35.0,7.734460354
166430,Illinois,2024-01-26 03:10:07,Wednesday,Sunny,Dry,Dawn,Freeway,T-Junction,Rear-end collision,Car,Teenager,4,2,31.0,3.069812569,8.36025282,127.1561695,6.537440033649001,0.429147302,89.0,17.91254446
167030,Illinois,2024-01-26 17:33:03,Thursday,Sunny,Muddy,Night,Urban,Overpass,Rollover,Truck,Adult,4,2,35.0,0.731941488,5.23264009,161.8408002,5.934938807,0.984628541,59.0,28.09237797
166029,Illinois,2024-01-26 21:10:12,Saturday,Stormy,Muddy,Daylight,Rural,Overpass,Rollover,Car,Young Adult,2,0,50.144131777625255,8.362690472,7.921907469,353.10355,4.69026597,0.754867264,54.0,18.24324483
165736,Illinois,2024-01-27 16:08:23,Tuesday,Rainy,Icy,Dawn,Highway,Intersection,Run-off-road,Truck,Young Adult,1,1,43.0,4.622233451,7.91648194,216.5163379,5.789751622,0.785443618,81.0,21.54446952
165916,Illinois,2024-01-28 22:33:43,Monday,Rainy,Muddy,Night,Highway,Overpass,Side collision,Truck,Senior,1,2,36.0,9.96887975,5.565683956,946.6858432,6.537440033649001,0.213021453,49.0,12.75609815
166758,Illinois,2024-02-01 19:49:17,Monday,Sunny,Snowy,Night,Highway,Overpass,Pedestrian involved,Truck,Senior,4,3,37.0,2.448146172,9.332530246,556.9893713,8.012193692,0.871951893,65.0,12.29011902
166372,Illinois,2024-02-02 09:55:32,Saturday,Foggy,Icy,Dusk,Street,Crossroads,Rear-end collision,Truck,Adult,4,0,50.144131777625255,3.928716758,5.932616446,322.7345537,9.996583361,0.525161435,86.0,15.20118874
165674,Illinois,2024-02-05 07:27:01,Thursday,Rainy,Muddy,Dawn,Street,T-Junction,Run-off-road,Car,Young Adult,3,0,50.144131777625255,8.161564306,6.668007927,743.9577693,7.250190254,0.700520175,67.0,17.498543705
165924,Illinois,2024-02-08 06:25:26,Wednesday,Rainy,Wet,Daylight,Street,Underpass,Rollover,Bicycle,Senior,3,0,54.0,6.180820501,4.821386923,329.8974667,9.167652898,0.507145308,78.0,18.45309943
166004,Illinois,2024-02-09 14:59:36,Thursday,Foggy,Dry,Daylight,Street,Overpass,Head-on collision,Motorcycle,Young Adult,5,2,40.0,8.503972337,8.795903928,638.0706146,6.94779816,0.646211454,0.0,12.48519657
166867,Illinois,2024-02-10 13:27:13,Wednesday,Stormy,Snowy,Night,Freeway,Underpass,Side collision,Motorcycle,Young Adult,2,0,68.0,6.352628026,6.083564589,293.8039849,5.380053197,0.475402784,49.0,17.498543705
166700,Illinois,2024-02-14 12:12:20,Monday,Foggy,Icy,Dusk,Highway,Underpass,Rollover,Car,Young Adult,3,1,34.0,2.43657441,7.483312885,351.0447139,5.890141651,0.181866245,74.0,16.64253027
165599,Illinois,2024-02-16 01:35:29,Sunday,Foggy,Muddy,Daylight,Freeway,Underpass,Rollover,Bicycle,Adult,2,0,50.144131777625255,6.361183718,4.502284264,688.4510644,6.537440033649001,0.118476117,94.0,9.614430491
166354,Illinois,2024-02-18 20:53:23,Sunday,Stormy,Wet,Dawn,Freeway,Overpass,Run-off-road,Bicycle,Teenager,2,0,50.144131777625255,6.422035194,5.904799918,697.835835,4.347311652,0.537299312,68.0,17.498543705
166347,Illinois,2024-02-20 10:16:34,Sunday,Foggy,Wet,Dusk,Rural,Underpass,Side collision,Car,Senior,4,1,33.0,8.522023161,8.905849268,199.521882,7.710173933,0.96866781,92.0,22.61817516
166997,Illinois,2024-02-23 01:52:39,Thursday,Foggy,Snowy,Dawn,Urban,Underpass,Side collision,Bicycle,Teenager,2,3,50.144131777625255,6.462187817,5.283115663,927.1958262,4.742831173,0.66291542,93.0,10.56945064
166809,Illinois,2024-02-24 17:18:29,Friday,Foggy,Icy,Daylight,Rural,Overpass,Run-off-road,Motorcycle,Adult,3,1,35.0,4.750368661,6.9386919,474.1586565,5.895875885,0.710084366,25.0,29.56505296
166074,Illinois,2024-02-26 11:25:10,Tuesday,Rainy,Muddy,Night,Rural,Roundabout,Cyclist involved,Truck,Teenager,2,1,56.0,7.25429726,3.892696188,751.2232929,3.231796492,0.866277553,83.0,26.39633449
165911,Illinois,2024-02-26 17:38:32,Tuesday,Rainy,Wet,Dawn,Street,Overpass,Cyclist involved,Pedestrian,Young Adult,3,2,32.0,4.838544117,2.083492497,262.785055,7.054069123,0.71763471,1.0,6.890954253
165949,Illinois,2024-02-27 09:31:28,Thursday,Sunny,Muddy,Night,Highway,Roundabout,Cyclist involved,Pedestrian,Teenager,5,3,43.0,2.572170606,9.219028022,644.7238988,5.05191011,0.282227427,49.0,27.93469854
166854,Indiana,2024-01-01 19:13:18,Thursday,Rainy,Wet,Daylight,Street,Roundabout,Pedestrian involved,Pedestrian,Adult,1,3,44.0,6.622947112,1.854398721,580.3645563,6.675405266,0.761247344,4.0,14.43611857
165981,Indiana,2024-01-03 13:09:04,Friday,Snowy,Dry,Dawn,Rural,Intersection,Rear-end collision,Motorcycle,Adult,2,1,50.144131777625255,2.610487793,8.333887946,844.7812198,5.818103396,0.769563381,95.0,11.46719706
166560,Indiana,2024-01-05 06:09:48,Tuesday,Sunny,Icy,Dawn,Rural,T-Junction,Run-off-road,Bicycle,Young Adult,1,0,67.0,9.865652473,4.677760719,991.5922657,5.314700802,0.42211231,51.0,8.663943307
166379,Indiana,2024-01-10 01:41:42,Tuesday,Snowy,Snowy,Dusk,Highway,Underpass,Rear-end collision,Car,Adult,5,3,61.0,3.923050971,5.414401955,195.7844646,4.698303372,0.907560723,84.0,26.16213133
166226,Indiana,2024-01-15 00:28:00,Friday,Foggy,Wet,Dawn,Highway,T-Junction,Side collision,Motorcycle,Senior,1,2,50.144131777625255,1.394966358,6.308965535,626.6482775,4.740408179,0.941603329,40.0,23.99540383
166313,Indiana,2024-01-17 08:24:41,Friday,Stormy,Wet,Dawn,Freeway,T-Junction,Pedestrian involved,Car,Adult,5,2,63.0,3.210505805,5.027640457,946.2900905,9.462936281,0.649830373,37.0,17.73265916
166411,Indiana,2024-01-21 11:21:45,Friday,Stormy,Dry,Daylight,Urban,Underpass,Cyclist involved,Motorcycle,Senior,3,1,37.0,2.136911363,3.620842312,985.9343228,3.850338431,0.76620726,49.0,16.02559106
165535,Indiana,2024-01-21 15:50:51,Tuesday,Foggy,Icy,Daylight,Rural,Overpass,Rear-end collision,Motorcycle,Adult,2,3,62.0,8.892610206,2.127162729,688.5427429,6.914410082,0.819604429,94.0,8.552036894
166856,Indiana,2024-01-22 06:16:03,Saturday,Sunny,Dry,Night,Street,Roundabout,Cyclist involved,Car,Teenager,2,3,70.0,4.274177008,9.107883281,935.610923,4.433875262,0.807680831,52.0,23.07762858
165546,Indiana,2024-01-28 19:12:40,Wednesday,Sunny,Wet,Daylight,Urban,Overpass,Side collision,Pedestrian,Young Adult,1,3,66.0,1.131837523,0.381430458,595.5505833,9.744843544,0.199706511,21.0,17.498543705
165514,Indiana,2024-01-29 13:22:14,Wednesday,Snowy,Dry,Dusk,Urban,Roundabout,Run-off-road,Pedestrian,Adult,3,0,40.0,5.94988596,6.595579494,265.1206942,6.444573131,0.313075513,71.0,17.15484232
165887,Indiana,2024-02-03 14:11:15,Tuesday,Snowy,Wet,Night,Rural,T-Junction,Rear-end collision,Car,Senior,4,1,64.0,1.638072449,0.597168051,389.996893,8.104309985,0.737007746,82.0,11.02309835
166539,Indiana,2024-02-04 09:25:47,Sunday,Snowy,Snowy,Night,Freeway,Overpass,Pedestrian involved,Truck,Senior,3,3,45.0,5.515088928,7.815310085,188.116168,3.690984038,0.714021066,6.0,10.81536224
166968,Indiana,2024-02-05 15:09:05,Wednesday,Snowy,Wet,Daylight,Freeway,Intersection,Head-on collision,Bicycle,Adult,2,2,50.144131777625255,7.306823254,7.894721952,448.6443738,6.468298481,0.825910686,47.0,12.49946556
166848,Indiana,2024-02-07 09:12:04,Sunday,Stormy,Icy,Dawn,Urban,Overpass,Pedestrian involved,Pedestrian,Adult,5,3,50.144131777625255,0.971461367,9.208457349,579.1668726,7.273501792,0.221837832,41.0,6.507811213
165730,Indiana,2024-02-08 14:53:07,Sunday,Sunny,Wet,Daylight,Urban,Underpass,Run-off-road,Truck,Adult,3,2,67.0,7.342616721,2.831019037,788.0668485,5.146620687,0.114370614,61.0,22.85120318
166468,Indiana,2024-02-15 03:21:57,Saturday,Foggy,Dry,Daylight,Urban,Crossroads,Pedestrian involved,Truck,Adult,1,1,51.0,6.476873125,3.926477493,225.3384299,6.537440033649001,0.453794416,57.0,17.498543705
166384,Indiana,2024-02-17 09:10:38,Thursday,Snowy,Snowy,Dusk,Street,T-Junction,Rollover,Motorcycle,Adult,3,3,34.0,6.988428355,2.506001404,269.7641946,8.767843824,0.528476797,92.0,17.498543705
166207,Indiana,2024-02-17 19:42:41,Wednesday,Snowy,Muddy,Dusk,Urban,Crossroads,Head-on collision,Motorcycle,Teenager,3,1,50.144131777625255,0.184290011,1.908951691,783.1456787,6.759316676,0.789825661,49.0,12.44980564
166100,Indiana,2024-02-18 15:00:38,Sunday,Snowy,Dry,Night,Urban,T-Junction,Rollover,Motorcycle,Young Adult,4,0,54.0,1.06788353,1.750020123,588.3735131,9.819882012,0.111901425,95.0,16.8456675
167018,Indiana,2024-02-19 13:48:52,Tuesday,Foggy,Wet,Daylight,Urban,Underpass,Run-off-road,Pedestrian,Adult,5,1,30.0,0.170882096,1.537186857,175.6782237,6.333379539,0.906711208,49.0,17.498543705
166559,Indiana,2024-02-19 18:53:17,Tuesday,Sunny,Muddy,Dawn,Freeway,Underpass,Side collision,Car,Senior,1,1,30.0,4.884666141,9.409525262,416.6499119,4.876471296,0.280582043,55.0,27.24877208
166996,Indiana,2024-02-20 00:13:23,Friday,Snowy,Wet,Daylight,Highway,Crossroads,Cyclist involved,Truck,Adult,3,3,44.0,1.324163486,4.270350501,792.1148991,7.156848031,0.329604117,88.0,13.6655921
166492,Indiana,2024-02-21 17:30:04,Wednesday,Sunny,Snowy,Dusk,Highway,T-Junction,Head-on collision,Truck,Adult,2,2,50.0,2.886562054,2.279780678,745.5729762,9.696298039,0.947950693,60.0,26.74281963
165673,Indiana,2024-02-23 00:25:16,Saturday,Stormy,Snowy,Night,Rural,T-Junction,Run-off-road,Motorcycle,Teenager,5,3,69.0,6.278061608,8.523923131,630.975867,4.647466341,0.952091734,68.0,12.85022268
166785,Indiana,2024-02-27 04:12:04,Tuesday,Rainy,Muddy,Night,Street,Crossroads,Cyclist involved,Bicycle,Adult,3,1,48.0,7.187264482,3.980562524,116.6086749,6.689583726,0.957457464,23.0,25.34115095
165823,Iowa,2024-01-01 04:13:54,Tuesday,Snowy,Icy,Dawn,Rural,T-Junction,Cyclist involved,Car,Senior,5,0,40.0,7.874603387,5.41596674,108.9583668,3.865937253,0.992033541,56.0,16.64349476
165843,Iowa,2024-01-04 04:23:25,Sunday,Snowy,Snowy,Daylight,Street,Overpass,Run-off-road,Truck,Senior,5,3,52.0,9.045227473,3.875083257,616.1515613,8.707452356,0.180134663,23.0,16.07152844
166035,Iowa,2024-01-06 10:18:57,Monday,Foggy,Dry,Dawn,Highway,Intersection,Side collision,Car,Senior,4,2,53.0,4.572178912,5.028900077,167.2792839,6.537440033649001,0.746692138,34.0,15.85627432
166570,Iowa,2024-01-06 21:37:05,Sunday,Rainy,Dry,Daylight,Highway,T-Junction,Rollover,Truck,Young Adult,3,3,51.0,2.830194678,2.254193261,926.6802887,8.423193526,0.609802262,78.0,16.77076369
166378,Iowa,2024-01-14 06:42:30,Monday,Snowy,Icy,Dusk,Freeway,Roundabout,Head-on collision,Bicycle,Senior,3,1,57.0,8.296531693,6.662950178,284.8010412,6.537440033649001,0.665220572,5.0,6.159330545
165562,Iowa,2024-01-16 04:49:09,Saturday,Foggy,Muddy,Daylight,Street,Intersection,Rear-end collision,Car,Teenager,4,1,42.0,9.435161266,8.074717197,648.6995094,8.124176272,0.899065824,4.0,16.89677572
165495,Iowa,2024-01-21 04:00:27,Thursday,Sunny,Dry,Dusk,Highway,Underpass,Rear-end collision,Car,Adult,3,2,69.0,2.190033432,2.516160275,561.7044781,4.505524471,0.831729754,97.0,13.3329181
166639,Iowa,2024-01-24 18:42:28,Friday,Sunny,Snowy,Night,Highway,Intersection,Head-on collision,Truck,Young Adult,2,3,44.0,7.683658236,2.117228715,733.2037296,7.576302586,0.384495491,51.0,20.12544719
166608,Iowa,2024-01-26 08:55:35,Wednesday,Sunny,Dry,Night,Freeway,Intersection,Cyclist involved,Pedestrian,Teenager,5,3,54.0,9.48298798,9.429308581,322.9113269,6.625254499,0.838679389,81.0,20.04448185
165444,Iowa,2024-01-26 19:22:46,Saturday,Stormy,Muddy,Night,Rural,Underpass,Rollover,Truck,Adult,1,1,65.0,3.707207076,3.038157864,915.3897184,3.443516532,0.473982673,75.0,15.14177075
166079,Iowa,2024-01-27 05:44:58,Monday,Sunny,Wet,Dusk,Highway,Intersection,Run-off-road,Bicycle,Senior,4,1,59.0,7.596698888,5.698031693,489.3148156,9.596780958,0.192920269,79.0,24.36343513
165878,Iowa,2024-01-28 01:30:16,Sunday,Rainy,Snowy,Daylight,Freeway,Intersection,Head-on collision,Truck,Senior,2,0,46.0,2.330287503,4.874011413,422.7924922,8.306365056,0.344398448,62.0,10.34929509
165968,Iowa,2024-02-01 13:42:43,Saturday,Rainy,Wet,Night,Urban,Underpass,Run-off-road,Truck,Senior,5,2,62.0,2.435469365,1.766497408,130.2069584,7.921895782,0.421811379,99.0,14.01731646
166667,Iowa,2024-02-01 16:16:43,Friday,Rainy,Dry,Dusk,Urban,Roundabout,Rear-end collision,Pedestrian,Senior,5,2,65.0,0.967257101,6.087695388,949.3119394,8.964289702,0.449863093,92.0,6.470999997
165557,Iowa,2024-02-02 04:48:01,Sunday,Foggy,Dry,Night,Urban,Roundabout,Run-off-road,Pedestrian,Young Adult,5,1,49.0,3.003107868,2.579318326,942.9554585,6.537440033649001,0.659490791,37.0,9.537220772
166614,Iowa,2024-02-02 18:10:16,Thursday,Rainy,Wet,Daylight,Rural,Underpass,Side collision,Truck,Young Adult,5,0,65.0,5.035686816,9.852023358,876.0226654,7.213706208,0.963373509,68.0,28.56975607
166922,Iowa,2024-02-02 20:53:53,Saturday,Foggy,Dry,Daylight,Highway,Intersection,Run-off-road,Truck,Senior,2,0,56.0,8.243308166,1.38079105,169.2865938,9.440184989,0.739186219,22.0,22.27574737
166366,Iowa,2024-02-03 09:21:44,Sunday,Sunny,Wet,Dawn,Freeway,Roundabout,Side collision,Motorcycle,Teenager,5,1,63.0,4.762314795,2.052381118,492.8939358,5.9414234,0.710732921,36.0,18.10701632
165847,Iowa,2024-02-07 04:02:59,Thursday,Foggy,Wet,Dawn,Freeway,Roundabout,Cyclist involved,Truck,Young Adult,5,1,51.0,2.36145956,2.77481279,278.4788108,6.538503139,0.529479856,19.0,11.96815932
166764,Iowa,2024-02-07 04:46:03,Tuesday,Sunny,Snowy,Night,Rural,Roundabout,Run-off-road,Car,Teenager,3,0,70.0,6.280454791,2.510826359,911.2950346,8.981379142,0.159276148,49.0,27.59812373
166669,Iowa,2024-02-10 17:09:58,Saturday,Rainy,Snowy,Daylight,Highway,Intersection,Rear-end collision,Truck,Senior,1,0,50.0,8.623150037,0.394887185,710.7108091,8.625795342,0.918735341,71.0,14.63035601
165541,Iowa,2024-02-11 17:12:50,Friday,Stormy,Wet,Dusk,Urban,Intersection,Pedestrian involved,Car,Young Adult,5,0,62.0,5.185694641,8.185636147,396.344636,3.79983677,0.627855853,56.0,15.46104845
166251,Iowa,2024-02-13 00:17:08,Saturday,Sunny,Dry,Dusk,Highway,T-Junction,Head-on collision,Car,Teenager,4,0,53.0,2.417022162,7.245963707,345.0892007,5.766243391,0.25635565,53.0,6.554818719
166377,Iowa,2024-02-13 23:16:39,Wednesday,Foggy,Icy,Daylight,Street,Crossroads,Rear-end collision,Truck,Teenager,5,1,32.0,2.750988359,5.460444902,371.4519772,6.537440033649001,0.1869094,89.0,19.59238087
165801,Iowa,2024-02-16 12:24:28,Tuesday,Sunny,Snowy,Daylight,Highway,Crossroads,Rear-end collision,Pedestrian,Teenager,1,0,61.0,0.311120958,9.914211466,745.3600937,7.032759465,0.559849859,18.0,28.19997126
165750,Iowa,2024-02-17 08:39:16,Wednesday,Stormy,Icy,Dusk,Street,Crossroads,Head-on collision,Motorcycle,Young Adult,1,3,32.0,4.075729375,0.941362334,943.7073119,7.726955225,0.305002276,3.0,12.63154539
165742,Iowa,2024-02-21 00:27:10,Monday,Stormy,Dry,Night,Freeway,Underpass,Head-on collision,Motorcycle,Teenager,3,0,30.0,5.362300652,8.58443038,820.2144675,6.764980563,0.861485723,43.0,21.38087716
166860,Iowa,2024-02-25 21:12:51,Tuesday,Stormy,Icy,Dawn,Street,T-Junction,Cyclist involved,Pedestrian,Teenager,1,0,48.0,1.659223275,0.146449547,868.8906481,5.143567191,0.719682165,47.0,17.498543705
166223,Kansas,2024-01-01 09:33:28,Monday,Foggy,Icy,Dusk,Street,Overpass,Rear-end collision,Car,Teenager,4,1,55.0,9.200114667,3.127077179,129.9429488,6.374584908,0.341923493,34.0,19.87670831
166473,Kansas,2024-01-03 02:08:57,Sunday,Stormy,Snowy,Dusk,Rural,T-Junction,Run-off-road,Car,Adult,3,0,59.0,7.778161597,7.981751398,879.7208089,5.261452527,0.448906244,74.0,7.312508291
165918,Kansas,2024-01-06 00:07:46,Sunday,Foggy,Snowy,Dawn,Street,Underpass,Cyclist involved,Motorcycle,Senior,4,3,55.0,9.286211433,7.969941943,561.2054472,6.537440033649001,0.465104451,49.0,18.16315476
166719,Kansas,2024-01-07 09:29:47,Wednesday,Foggy,Snowy,Night,Urban,Crossroads,Run-off-road,Motorcycle,Young Adult,4,0,51.0,2.591188167,3.618143547,713.6140701,8.702028262,0.905636552,91.0,10.4239414
166192,Kansas,2024-01-08 20:43:36,Friday,Foggy,Snowy,Dusk,Freeway,T-Junction,Head-on collision,Car,Teenager,2,3,42.0,7.069506406,6.17517235,874.5814717,6.254066763,0.601879621,64.0,7.509461098
166616,Kansas,2024-01-09 22:45:50,Tuesday,Snowy,Icy,Dawn,Freeway,Underpass,Pedestrian involved,Car,Adult,1,1,50.144131777625255,9.879724073,0.475973105,592.6173342,5.391368662,0.569850367,20.0,24.69522566
165656,Kansas,2024-01-10 05:00:49,Wednesday,Stormy,Snowy,Night,Highway,Crossroads,Run-off-road,Truck,Teenager,4,1,64.0,3.244303652,6.879630017,346.5914174,3.159675526,0.618853547,56.0,23.25372094
165483,Kansas,2024-01-14 23:06:09,Thursday,Foggy,Icy,Night,Urban,Overpass,Run-off-road,Car,Teenager,3,0,68.0,0.490856109,2.594393528,852.6070206,5.359907425,0.753352265,93.0,21.6657448
166353,Kansas,2024-01-15 21:30:55,Wednesday,Rainy,Muddy,Dawn,Urban,Underpass,Rear-end collision,Car,Senior,1,1,45.0,7.095771205,8.033631833,286.3527355,6.362531475,0.856849064,98.0,6.126192513
165936,Kansas,2024-01-17 02:57:09,Wednesday,Rainy,Dry,Daylight,Highway,Overpass,Pedestrian involved,Bicycle,Adult,1,0,62.0,1.621158929,7.506973549,972.0802337,5.654460186,0.521286659,94.0,17.498543705
166823,Kansas,2024-01-17 19:59:13,Saturday,Rainy,Muddy,Night,Urban,T-Junction,Head-on collision,Bicycle,Adult,3,2,63.0,7.321469746,9.66113662,498.4549547,5.940498809,0.631712551,10.0,17.022108
165897,Kansas,2024-01-18 00:36:18,Thursday,Rainy,Icy,Dawn,Highway,Underpass,Rollover,Bicycle,Young Adult,1,3,30.0,4.803488383,8.59673289,292.0331943,9.594176359,0.338526693,15.0,11.49517921
165574,Kansas,2024-01-26 21:33:07,Thursday,Foggy,Wet,Dusk,Urban,Underpass,Rollover,Truck,Young Adult,1,2,64.0,3.530624122,3.482538399,653.7869706,6.05627589,0.327268683,80.0,14.48432602
166969,Kansas,2024-01-27 07:30:18,Monday,Stormy,Icy,Dawn,Highway,Overpass,Side collision,Motorcycle,Young Adult,5,3,52.0,5.969699503,5.955505228,499.2784773,3.45786518,0.560730052,76.0,29.79249881
165925,Kansas,2024-02-01 06:24:14,Thursday,Sunny,Muddy,Dusk,Urban,Overpass,Head-on collision,Pedestrian,Adult,3,2,50.144131777625255,4.023365762,3.336432154,904.1748631,8.4380309,0.840471749,92.0,24.17148286
166231,Kansas,2024-02-02 20:49:56,Sunday,Sunny,Icy,Dawn,Street,Underpass,Run-off-road,Pedestrian,Teenager,1,0,68.0,1.27260176,5.378540927,268.0458797,8.139643374,0.105050634,60.0,12.84772357
165554,Kansas,2024-02-04 12:35:23,Saturday,Foggy,Icy,Daylight,Freeway,Intersection,Cyclist involved,Truck,Adult,1,0,59.0,5.400055663,2.874992232,687.2429774,6.537440033649001,0.401069553,0.0,13.55434128
165473,Kansas,2024-02-06 01:26:42,Saturday,Stormy,Snowy,Dusk,Urban,Overpass,Rollover,Bicycle,Teenager,1,0,60.0,1.984019746,9.132044021,402.9131784,5.373256026,0.14004584,77.0,19.25101889
165779,Kansas,2024-02-07 17:01:07,Wednesday,Snowy,Dry,Dawn,Highway,Crossroads,Side collision,Truck,Teenager,3,0,50.144131777625255,2.702600901,0.625485263,237.7063122,3.025089878,0.704982414,49.0,24.49816243
166120,Kansas,2024-02-10 22:00:08,Wednesday,Rainy,Snowy,Daylight,Rural,T-Junction,Rear-end collision,Motorcycle,Adult,3,0,48.0,7.492188169,0.866288174,471.5788584,8.703938469,0.458832735,84.0,10.36988588
166375,Kansas,2024-02-11 07:07:02,Tuesday,Sunny,Snowy,Night,Highway,Intersection,Cyclist involved,Car,Senior,5,0,45.0,6.285181481,2.338249528,415.8016194,6.537440033649001,0.681746632,25.0,23.09258009
167022,Kansas,2024-02-12 04:02:11,Friday,Foggy,Snowy,Daylight,Rural,Roundabout,Run-off-road,Motorcycle,Teenager,4,3,52.0,9.054331241,1.039981793,860.1258073,9.598409164,0.658893876,34.0,25.38372422
166139,Kansas,2024-02-12 13:09:54,Friday,Foggy,Dry,Dawn,Urban,T-Junction,Cyclist involved,Truck,Senior,4,1,59.0,7.473274944,1.838082222,223.8717635,7.008061704,0.591256811,0.0,17.35592923
166530,Kansas,2024-02-17 16:39:55,Saturday,Foggy,Icy,Daylight,Urban,T-Junction,Side collision,Bicycle,Teenager,2,3,50.0,5.449019026,3.594398494,785.3391875,4.060309183,0.371181588,77.0,12.07183279
165453,Kansas,2024-02-18 02:49:19,Wednesday,Sunny,Icy,Daylight,Rural,Intersection,Head-on collision,Bicycle,Senior,1,1,59.0,9.771595569,1.651302214,276.3477942,8.651859477,0.583077816,8.0,25.04184633
165990,Kansas,2024-02-18 14:15:54,Friday,Sunny,Muddy,Daylight,Rural,T-Junction,Cyclist involved,Bicycle,Young Adult,5,1,34.0,1.382131802,6.581011044,791.1197014,8.905238744,0.754021447,18.0,16.20339647
166746,Kansas,2024-02-18 23:40:49,Saturday,Foggy,Snowy,Daylight,Street,Intersection,Cyclist involved,Car,Young Adult,5,3,69.0,1.628514328,5.671462906,709.6785514,9.252960526,0.53504301,80.0,26.69623703
166504,Kansas,2024-02-19 01:20:21,Saturday,Snowy,Icy,Dusk,Urban,T-Junction,Side collision,Truck,Adult,4,3,41.0,7.100263063,5.328991012,311.5402443,5.513694018,0.823039656,36.0,8.856726767
166477,Kansas,2024-02-21 02:18:38,Saturday,Rainy,Dry,Night,Freeway,T-Junction,Rear-end collision,Truck,Teenager,3,0,55.0,8.685456424,2.662810807,567.9243538,8.449481128,0.830939614,80.0,20.52120048
165744,Kansas,2024-02-22 00:48:21,Thursday,Stormy,Icy,Dusk,Street,Roundabout,Side collision,Motorcycle,Teenager,3,1,55.0,6.62773308,1.919099748,270.9251776,6.855063644,0.431201337,43.0,15.56737588
166382,Kansas,2024-02-25 04:09:46,Monday,Stormy,Dry,Night,Freeway,Roundabout,Head-on collision,Pedestrian,Adult,1,0,60.0,1.101851333,0.13184296,189.4987193,7.895051132,0.748572084,81.0,6.839412706
166762,Kansas,2024-02-26 06:23:40,Sunday,Stormy,Wet,Dawn,Freeway,T-Junction,Rear-end collision,Truck,Senior,1,0,68.0,2.421316685,1.307996839,825.5544614,3.254396751,0.127684885,49.0,25.51319008
166615,Kansas,2024-02-26 14:09:58,Saturday,Stormy,Wet,Daylight,Urban,Roundabout,Rollover,Car,Teenager,5,0,43.0,5.3590362,2.396476764,782.2875628,3.481080169,0.342557984,23.0,19.14245007
165913,Kansas,2024-02-28 08:28:41,Tuesday,Rainy,Wet,Dawn,Street,Roundabout,Side collision,Pedestrian,Teenager,2,2,42.0,9.276154411,5.625290079,805.4632916,4.337843491,0.997652674,8.0,21.13551176
166241,Kentucky,2024-01-01 16:55:00,Friday,Rainy,Muddy,Dusk,Highway,Intersection,Rollover,Truck,Adult,2,3,40.0,5.578025037,4.07412621,388.810748,3.83204957,0.252569142,56.0,7.96518819
